home_goals,away_goals,home_shots,away_shots,home_xg,away_xg,home_possession,home_final_fatigue,away_final_fatigue,home_avg_fatigue,away_avg_fatigue,home_effective_pressing,away_effective_pressing,run,home_pressing,away_pressing,fatigue_model
0,1,1,5,0.03968,0.195224,0.4444444444444444,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,33,low,medium,linear
0,0,1,3,0.039472,0.11676,0.25555555555555554,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,34,low,medium,linear
0,0,3,5,0.118816,0.19676,0.36666666666666664,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,35,low,medium,linear
0,0,2,4,0.07952,0.158296,0.3333333333333333,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,36,low,medium,linear
1,0,4,1,0.157648,0.03856,0.6777777777777778,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,37,low,medium,linear
1,0,3,7,0.11827199999999999,0.275872,0.4666666666666667,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,38,low,medium,linear
0,0,7,3,0.278208,0.118008,0.6555555555555556,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,39,low,medium,linear
0,0,1,3,0.039855999999999996,0.11796000000000001,0.4666666666666667,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,40,low,medium,linear
0,0,0,5,0.0,0.197672,0.3,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,41,low,medium,linear
0,0,1,5,0.039696,0.19808,0.35555555555555557,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,42,low,medium,linear
0,0,7,2,0.27756800000000004,0.07868,0.6333333333333333,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,43,low,medium,linear
0,0,6,2,0.23747200000000002,0.078944,0.43333333333333335,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,44,low,medium,linear
0,0,5,6,0.197776,0.235488,0.5444444444444444,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,45,low,medium,linear
0,0,4,3,0.159024,0.117624,0.4111111111111111,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,46,low,medium,linear
0,0,0,7,0.0,0.274192,0.32222222222222224,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,47,low,medium,linear
0,0,2,7,0.079488,0.27323200000000003,0.13333333333333333,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,48,low,medium,linear
0,0,2,2,0.07955200000000001,0.07844000000000001,0.36666666666666664,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,49,low,medium,linear
0,0,1,5,0.039376,0.19664,0.25555555555555554,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,50,low,medium,linear
0,0,4,1,0.15849600000000003,0.038584,0.5888888888888889,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,51,low,medium,linear
1,0,3,3,0.11916800000000001,0.116544,0.6111111111111112,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,52,low,medium,linear
0,0,1,7,0.039936,0.275248,0.14444444444444443,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,53,low,medium,linear
0,0,1,5,0.039616,0.19702400000000003,0.2777777777777778,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,54,low,medium,linear
