home_goals,away_goals,home_shots,away_shots,home_xg,away_xg,home_possession,run,home_pressing,away_pressing,fatigue_model
1,0,5,3,0.197024,0.114672,0.7333333333333333,183,low,high,linear
0,0,5,0,0.194848,0.0,0.7555555555555555,184,low,high,linear
0,0,2,4,0.07868800000000001,0.153808,0.5111111111111111,185,low,high,linear
0,0,4,7,0.157056,0.262,0.36666666666666664,186,low,high,linear
0,0,2,4,0.07878399999999999,0.15107199999999998,0.4444444444444444,187,low,high,linear
0,0,7,1,0.27487999999999996,0.037552,0.6444444444444445,188,low,high,linear
0,1,2,5,0.077568,0.187472,0.45555555555555555,189,low,high,linear
0,0,2,5,0.079584,0.186104,0.3,190,low,high,linear
0,0,2,5,0.07910400000000001,0.18963199999999997,0.32222222222222224,191,low,high,linear
0,0,0,2,0.0,0.07532,0.4666666666666667,192,low,high,linear
0,0,2,3,0.07875199999999999,0.11020799999999999,0.34444444444444444,193,low,high,linear
0,0,2,3,0.07868800000000001,0.11229599999999998,0.3333333333333333,194,low,high,linear
0,0,3,2,0.118048,0.07517599999999999,0.5,195,low,high,linear
0,0,2,4,0.07952000000000001,0.15064,0.43333333333333335,196,low,high,linear
0,0,2,1,0.078848,0.03676,0.3333333333333333,197,low,high,linear
0,0,5,0,0.193664,0.0,0.5777777777777777,198,low,high,linear
0,0,6,0,0.23529599999999998,0.0,0.5,199,low,high,linear
0,0,0,3,0.0,0.11035199999999999,0.2222222222222222,200,low,high,linear
0,0,5,6,0.194944,0.22459199999999999,0.5333333333333333,201,low,high,linear
0,0,2,4,0.078496,0.154744,0.5444444444444444,202,low,high,linear
1,0,2,6,0.077888,0.22775999999999996,0.4222222222222222,203,low,high,linear
1,0,3,2,0.116576,0.074384,0.4,204,low,high,linear
0,0,5,1,0.195968,0.035103999999999996,0.5555555555555556,205,low,high,linear
